transaction_id,transaction_date,transaction_time,product_id,product_name,product_category,unit_price,quantity_sold,quantity_returned,final_quantity,discount_percentage,revenue,branch_id,branch_name,branch_city,branch_region,employee_id,employee_name,employee_position,payment_method,customer_id,customer_name
907,2024-03-24,00:00:00,22,Pork,Meat,7.27,7,0,7,0.19,50.89,3,Northgate,Chicago,Midwest,4,Cristian Santos,Sales Associate,Credit Card,326.0,David Harris
908,2024-03-26,00:00:00,41,Pretzels,Snacks,19.35,1,0,1,0.12,19.35,4,Southcenter,Houston,South,3,Allen Robinson,Manager,Mobile Payment,380.0,Tammy Boone
909,2024-01-04,00:00:00,30,Crab,Seafood,39.76,4,1,3,0.06,119.28,5,Eastville,Miami,Southeast,19,Matthew Foster,Cashier,Mobile Payment,,
910,2024-04-05,00:00:00,11,Cake,Bakery,35.66,8,0,8,0.03,285.28,1,Downtown,New York,East,5,Kevin Pacheco,Sales Associate,Credit Card,122.0,Nathaniel Lee
911,2024-03-12,00:00:00,57,Desserts,Frozen Foods,40.58,6,0,6,0.15,243.48,3,Northgate,Chicago,Midwest,5,Kevin Pacheco,Sales Associate,Gift Card,,
912,2024-02-28,00:00:00,54,Ice Cream,Frozen Foods,36.28,6,0,6,0.04,217.68,3,Northgate,Chicago,Midwest,1,Allison Hill,Cashier,Cash,,
913,2024-04-07,00:00:00,32,Water,Beverages,36.81,9,0,9,0.09,331.29,2,Westside,Los Angeles,West,20,Derek Wright,Stocker,Cash,252.0,Michael Morrison
914,2024-02-06,00:00:00,9,Muffins,Bakery,5.57,4,0,4,0.03,22.28,2,Westside,Los Angeles,West,2,Megan Mcclain,Cashier,Gift Card,,
915,2024-01-21,00:00:00,27,Tuna,Seafood,8.47,7,0,7,0.06,59.29,2,Westside,Los Angeles,West,17,Crystal Johnson,Stocker,Credit Card,91.0,Chelsea Gill
916,2024-05-27,00:00:00,32,Water,Beverages,38.83,8,0,8,0.04,310.64,3,Northgate,Chicago,Midwest,10,Lisa Hensley,Stocker,Mobile Payment,498.0,Kristin Mendoza
917,2024-02-12,00:00:00,47,Soup,Canned Goods,35.83,8,0,8,0.1,286.64,4,Southcenter,Houston,South,13,Holly Wood,Cashier,Mobile Payment,,
918,2024-04-19,00:00:00,62,Cleaning Supplies,Household,25.29,2,0,2,0.18,50.58,1,Downtown,New York,East,13,Holly Wood,Cashier,Gift Card,284.0,Felicia Krueger
919,2024-04-28,00:00:00,23,Turkey,Meat,10.37,5,0,5,0.08,51.85,3,Northgate,Chicago,Midwest,13,Holly Wood,Cashier,Gift Card,171.0,Timothy Hayden
920,2024-02-09,00:00:00,18,Potatoes,Produce,34.99,4,3,1,0.1,34.99,4,Southcenter,Houston,South,7,Gabrielle Davis,Cashier,Mobile Payment,,
921,2024-03-19,00:00:00,48,Beans,Canned Goods,24.78,10,0,10,0.18,247.8,4,Southcenter,Houston,South,16,Margaret Hawkins DDS,Sales Associate,Cash,290.0,Zachary Mendoza
922,2024-03-06,00:00:00,21,Beef,Meat,28.93,6,0,6,0.1,173.58,2,Westside,Los Angeles,West,14,Timothy Wong,Cashier,Debit Card,334.0,Larry Harris
923,2024-03-03,00:00:00,50,Corn,Canned Goods,23.43,8,6,2,0.13,46.86,4,Southcenter,Houston,South,8,Lindsey Roman,Stocker,Cash,331.0,Kristen Rowe
924,2024-04-26,00:00:00,19,Onions,Produce,37.76,3,0,3,0.12,113.28,3,Northgate,Chicago,Midwest,20,Derek Wright,Stocker,Credit Card,395.0,Joseph Howard
925,2024-05-30,00:00:00,12,Pastries,Bakery,6.84,2,0,2,0.04,13.68,4,Southcenter,Houston,South,13,Holly Wood,Cashier,Mobile Payment,219.0,Jose Crawford
926,2024-05-16,00:00:00,33,Soda,Beverages,12.0,7,0,7,0.15,84.0,3,Northgate,Chicago,Midwest,17,Crystal Johnson,Stocker,Cash,294.0,William Harrison
927,2024-02-23,00:00:00,45,Chocolate,Snacks,38.03,7,0,7,0.0,266.21,2,Westside,Los Angeles,West,9,Valerie Gray,Cashier,Credit Card,,
928,2024-04-16,00:00:00,1,Milk,Dairy,10.1,9,0,9,0.06,90.9,1,Downtown,New York,East,3,Allen Robinson,Manager,Mobile Payment,192.0,Suzanne Wood
929,2024-05-04,00:00:00,24,Lamb,Meat,34.68,3,0,3,0.02,104.04,2,Westside,Los Angeles,West,7,Gabrielle Davis,Cashier,Gift Card,,
930,2024-02-16,00:00:00,24,Lamb,Meat,29.02,4,0,4,0.18,116.08,2,Westside,Los Angeles,West,2,Megan Mcclain,Cashier,Mobile Payment,468.0,Justin Walker
931,2024-03-16,00:00:00,14,Bananas,Produce,39.14,2,0,2,0.06,78.28,2,Westside,Los Angeles,West,3,Allen Robinson,Manager,Debit Card,121.0,Dean Donovan
932,2024-01-03,00:00:00,62,Cleaning Supplies,Household,24.98,1,0,1,0.19,24.98,4,Southcenter,Houston,South,4,Cristian Santos,Sales Associate,Gift Card,,
933,2024-05-13,00:00:00,6,Eggs,Dairy,13.16,1,0,1,0.1,13.16,1,Downtown,New York,East,7,Gabrielle Davis,Cashier,Debit Card,,
934,2024-04-19,00:00:00,61,Soap,Household,34.64,6,0,6,0.18,207.84,3,Northgate,Chicago,Midwest,20,Derek Wright,Stocker,Debit Card,,
935,2024-01-15,00:00:00,47,Soup,Canned Goods,33.44,6,0,6,0.16,200.64,4,Southcenter,Houston,South,13,Holly Wood,Cashier,Cash,358.0,Jennifer Hernandez
936,2024-02-01,00:00:00,52,Fruit,Canned Goods,29.52,9,0,9,0.14,265.68,2,Westside,Los Angeles,West,1,Allison Hill,Cashier,Credit Card,317.0,James Whitaker
937,2024-02-18,00:00:00,61,Soap,Household,34.21,1,0,1,0.19,34.21,5,Eastville,Miami,Southeast,14,Timothy Wong,Cashier,Debit Card,185.0,Mr. Michael Scott PhD
938,2024-02-29,00:00:00,6,Eggs,Dairy,12.43,10,0,10,0.15,124.3,3,Northgate,Chicago,Midwest,15,Nicholas Martin,Sales Associate,Cash,481.0,Maria Henry
939,2024-03-16,00:00:00,61,Soap,Household,40.97,10,0,10,0.03,409.7,1,Downtown,New York,East,13,Holly Wood,Cashier,Gift Card,,
940,2024-05-07,00:00:00,65,Deodorant,Personal Care,40.03,2,0,2,0.13,80.06,1,Downtown,New York,East,5,Kevin Pacheco,Sales Associate,Gift Card,,
941,2024-01-30,00:00:00,60,Detergent,Household,41.48,8,0,8,0.05,331.84,2,Westside,Los Angeles,West,15,Nicholas Martin,Sales Associate,Credit Card,484.0,Robert Jackson
942,2024-01-08,00:00:00,12,Pastries,Bakery,6.62,3,0,3,0.07,19.86,1,Downtown,New York,East,14,Timothy Wong,Cashier,Mobile Payment,,
943,2024-02-01,00:00:00,29,Cod,Seafood,10.23,3,0,3,0.13,30.69,3,Northgate,Chicago,Midwest,16,Margaret Hawkins DDS,Sales Associate,Mobile Payment,355.0,Katherine Stark
944,2024-01-17,00:00:00,43,Nuts,Snacks,42.89,6,0,6,0.14,257.34,2,Westside,Los Angeles,West,19,Matthew Foster,Cashier,Mobile Payment,402.0,Maria Brown
945,2024-03-07,00:00:00,56,Meals,Frozen Foods,8.57,2,0,2,0.02,17.14,2,Westside,Los Angeles,West,8,Lindsey Roman,Stocker,Debit Card,,
946,2024-04-04,00:00:00,25,Sausages,Meat,24.99,3,0,3,0.19,74.97,1,Downtown,New York,East,19,Matthew Foster,Cashier,Gift Card,,
947,2024-05-17,00:00:00,40,Chips,Snacks,21.93,4,0,4,0.2,87.72,1,Downtown,New York,East,19,Matthew Foster,Cashier,Debit Card,,
948,2024-02-26,00:00:00,17,Lettuce,Produce,2.89,2,0,2,0.11,5.78,5,Eastville,Miami,Southeast,20,Derek Wright,Stocker,Mobile Payment,418.0,Ryan Landry
949,2024-04-26,00:00:00,38,Beer,Beverages,7.76,3,0,3,0.03,23.28,2,Westside,Los Angeles,West,16,Margaret Hawkins DDS,Sales Associate,Cash,159.0,Pamela Gutierrez
950,2024-05-26,00:00:00,65,Deodorant,Personal Care,44.17,8,0,8,0.04,353.36,1,Downtown,New York,East,9,Valerie Gray,Cashier,Debit Card,,
951,2024-02-09,00:00:00,49,Tuna,Canned Goods,15.96,4,0,4,0.19,63.84,1,Downtown,New York,East,11,Amber Perez,Assistant Manager,Credit Card,,
952,2024-04-10,00:00:00,7,Bread,Bakery,41.67,5,0,5,0.13,208.35,2,Westside,Los Angeles,West,16,Margaret Hawkins DDS,Sales Associate,Credit Card,,
953,2024-05-01,00:00:00,51,Tomatoes,Canned Goods,39.73,6,0,6,0.08,238.38,3,Northgate,Chicago,Midwest,14,Timothy Wong,Cashier,Gift Card,,
954,2024-04-10,00:00:00,37,Energy Drinks,Beverages,17.33,2,0,2,0.15,34.66,2,Westside,Los Angeles,West,18,Daniel Hahn,Stocker,Gift Card,,
955,2024-02-11,00:00:00,7,Bread,Bakery,41.19,10,0,10,0.14,411.9,3,Northgate,Chicago,Midwest,15,Nicholas Martin,Sales Associate,Debit Card,,
956,2024-01-03,00:00:00,27,Tuna,Seafood,7.93,6,0,6,0.12,47.58,2,Westside,Los Angeles,West,7,Gabrielle Davis,Cashier,Credit Card,219.0,Crystal Mann
957,2024-04-01,00:00:00,22,Pork,Meat,8.88,8,0,8,0.01,71.04,1,Downtown,New York,East,4,Cristian Santos,Sales Associate,Gift Card,304.0,Jonathan Brooks
958,2024-03-03,00:00:00,56,Meals,Frozen Foods,8.05,1,0,1,0.08,8.05,2,Westside,Los Angeles,West,13,Holly Wood,Cashier,Debit Card,489.0,Mary Jensen
959,2024-04-28,00:00:00,23,Turkey,Meat,9.8,7,0,7,0.13,68.6,4,Southcenter,Houston,South,3,Allen Robinson,Manager,Debit Card,60.0,Mr. Aaron Arnold
960,2024-05-10,00:00:00,11,Cake,Bakery,34.92,4,4,0,0.05,0.0,1,Downtown,New York,East,16,Margaret Hawkins DDS,Sales Associate,Cash,,
961,2024-04-21,00:00:00,24,Lamb,Meat,34.68,5,0,5,0.02,173.4,4,Southcenter,Houston,South,16,Margaret Hawkins DDS,Sales Associate,Cash,,
962,2024-04-10,00:00:00,24,Lamb,Meat,29.73,9,0,9,0.16,267.57,4,Southcenter,Houston,South,1,Allison Hill,Cashier,Gift Card,266.0,Joseph Hill
963,2024-02-16,00:00:00,16,Tomatoes,Produce,29.29,10,0,10,0.0,292.9,2,Westside,Los Angeles,West,4,Cristian Santos,Sales Associate,Mobile Payment,,
964,2024-05-27,00:00:00,16,Tomatoes,Produce,28.7,4,0,4,0.02,114.8,1,Downtown,New York,East,5,Kevin Pacheco,Sales Associate,Debit Card,,
965,2024-05-09,00:00:00,5,Cream,Dairy,31.34,5,0,5,0.11,156.7,1,Downtown,New York,East,4,Cristian Santos,Sales Associate,Mobile Payment,,
966,2024-01-12,00:00:00,1,Milk,Dairy,10.1,9,0,9,0.06,90.9,2,Westside,Los Angeles,West,10,Lisa Hensley,Stocker,Gift Card,296.0,Alicia Li
967,2024-03-31,00:00:00,63,Shampoo,Personal Care,18.55,10,0,10,0.04,185.5,3,Northgate,Chicago,Midwest,17,Crystal Johnson,Stocker,Cash,23.0,Renee Browning
968,2024-02-06,00:00:00,31,Mussels,Seafood,11.73,5,0,5,0.04,58.65,1,Downtown,New York,East,7,Gabrielle Davis,Cashier,Credit Card,111.0,Brent Hernandez
969,2024-04-18,00:00:00,46,Candy,Snacks,8.07,2,0,2,0.05,16.14,3,Northgate,Chicago,Midwest,5,Kevin Pacheco,Sales Associate,Credit Card,43.0,Joseph Ochoa
970,2024-05-17,00:00:00,33,Soda,Beverages,12.0,4,0,4,0.15,48.0,4,Southcenter,Houston,South,5,Kevin Pacheco,Sales Associate,Credit Card,,
971,2024-04-17,00:00:00,66,Lotion,Personal Care,14.18,3,0,3,0.16,42.54,5,Eastville,Miami,Southeast,6,Melissa Peterson,Sales Associate,Mobile Payment,310.0,James Watson
972,2024-02-01,00:00:00,32,Water,Beverages,36.0,9,0,9,0.11,324.0,1,Downtown,New York,East,9,Valerie Gray,Cashier,Cash,46.0,Karl Branch
973,2024-02-07,00:00:00,47,Soup,Canned Goods,39.01,4,0,4,0.02,156.04,3,Northgate,Chicago,Midwest,9,Valerie Gray,Cashier,Credit Card,54.0,Michael Abbott
974,2024-03-19,00:00:00,16,Tomatoes,Produce,26.36,10,0,10,0.1,263.6,2,Westside,Los Angeles,West,17,Crystal Johnson,Stocker,Gift Card,293.0,Shannon Malone
975,2024-01-26,00:00:00,37,Energy Drinks,Beverages,16.52,1,0,1,0.19,16.52,5,Eastville,Miami,Southeast,9,Valerie Gray,Cashier,Mobile Payment,413.0,James Tran
976,2024-02-02,00:00:00,52,Fruit,Canned Goods,29.52,5,5,0,0.14,0.0,4,Southcenter,Houston,South,19,Matthew Foster,Cashier,Credit Card,291.0,Adam Jackson
977,2024-03-04,00:00:00,35,Coffee,Beverages,39.99,10,0,10,0.09,399.9,1,Downtown,New York,East,12,David Garcia,Cashier,Mobile Payment,,
978,2024-03-11,00:00:00,60,Detergent,Household,37.55,7,0,7,0.14,262.85,5,Eastville,Miami,Southeast,10,Lisa Hensley,Stocker,Credit Card,440.0,Mr. Richard Knight PhD
979,2024-03-21,00:00:00,12,Pastries,Bakery,6.98,2,0,2,0.02,13.96,3,Northgate,Chicago,Midwest,14,Timothy Wong,Cashier,Credit Card,,
980,2024-01-22,00:00:00,22,Pork,Meat,8.07,5,0,5,0.1,40.35,5,Eastville,Miami,Southeast,2,Megan Mcclain,Cashier,Cash,,
981,2024-05-02,00:00:00,55,Vegetables,Frozen Foods,5.18,8,0,8,0.2,41.44,5,Eastville,Miami,Southeast,5,Kevin Pacheco,Sales Associate,Gift Card,208.0,Joseph Williams
982,2024-01-02,00:00:00,2,Cheese,Dairy,18.33,7,0,7,0.15,128.31,5,Eastville,Miami,Southeast,7,Gabrielle Davis,Cashier,Credit Card,,
983,2024-02-13,00:00:00,6,Eggs,Dairy,14.18,9,0,9,0.03,127.62,5,Eastville,Miami,Southeast,15,Nicholas Martin,Sales Associate,Debit Card,,
984,2024-04-18,00:00:00,66,Lotion,Personal Care,15.7,8,0,8,0.07,125.6,3,Northgate,Chicago,Midwest,2,Megan Mcclain,Cashier,Cash,348.0,Sean Clay
985,2024-03-15,00:00:00,32,Water,Beverages,38.43,5,0,5,0.05,192.15,5,Eastville,Miami,Southeast,4,Cristian Santos,Sales Associate,Cash,,
986,2024-05-11,00:00:00,51,Tomatoes,Canned Goods,35.41,1,0,1,0.18,35.41,2,Westside,Los Angeles,West,10,Lisa Hensley,Stocker,Mobile Payment,4.0,Anthony Jones
987,2024-03-31,00:00:00,59,Toilet Paper,Household,23.81,2,1,1,0.08,23.81,3,Northgate,Chicago,Midwest,10,Lisa Hensley,Stocker,Cash,252.0,Stephanie Elliott
988,2024-05-11,00:00:00,26,Salmon,Seafood,22.28,3,0,3,0.18,66.84,1,Downtown,New York,East,17,Crystal Johnson,Stocker,Cash,337.0,Timothy Edwards
989,2024-04-11,00:00:00,33,Soda,Beverages,12.85,6,0,6,0.09,77.1,2,Westside,Los Angeles,West,16,Margaret Hawkins DDS,Sales Associate,Credit Card,138.0,Laurie Goodwin
990,2024-02-11,00:00:00,14,Bananas,Produce,37.89,3,0,3,0.09,113.67,4,Southcenter,Houston,South,15,Nicholas Martin,Sales Associate,Debit Card,,
991,2024-03-13,00:00:00,26,Salmon,Seafood,25.0,1,0,1,0.08,25.0,1,Downtown,New York,East,7,Gabrielle Davis,Cashier,Debit Card,,
992,2024-03-09,00:00:00,21,Beef,Meat,28.61,2,0,2,0.11,57.22,2,Westside,Los Angeles,West,16,Margaret Hawkins DDS,Sales Associate,Credit Card,392.0,Jennifer Jones
993,2024-02-03,00:00:00,52,Fruit,Canned Goods,28.84,2,0,2,0.16,57.68,5,Eastville,Miami,Southeast,13,Holly Wood,Cashier,Credit Card,257.0,David Davenport
994,2024-03-28,00:00:00,2,Cheese,Dairy,18.33,7,0,7,0.15,128.31,2,Westside,Los Angeles,West,2,Megan Mcclain,Cashier,Mobile Payment,145.0,Steven Rivera
995,2024-03-04,00:00:00,63,Shampoo,Personal Care,17.39,10,0,10,0.1,173.9,1,Downtown,New York,East,14,Timothy Wong,Cashier,Credit Card,59.0,Brenda Hinton
996,2024-02-20,00:00:00,34,Juice,Beverages,38.42,8,0,8,0.16,307.36,2,Westside,Los Angeles,West,14,Timothy Wong,Cashier,Gift Card,97.0,Kathryn Mccann
997,2024-02-03,00:00:00,20,Chicken,Meat,15.9,7,2,5,0.19,79.5,2,Westside,Los Angeles,West,4,Cristian Santos,Sales Associate,Mobile Payment,103.0,Jeffrey Roberson
998,2024-04-14,00:00:00,12,Pastries,Bakery,6.19,9,0,9,0.13,55.71,1,Downtown,New York,East,13,Holly Wood,Cashier,Credit Card,219.0,Randy Friedman
999,2024-04-19,00:00:00,62,Cleaning Supplies,Household,29.3,1,0,1,0.05,29.3,1,Downtown,New York,East,17,Crystal Johnson,Stocker,Debit Card,,
1000,2024-01-13,00:00:00,54,Ice Cream,Frozen Foods,32.88,3,1,2,0.13,65.76,2,Westside,Los Angeles,West,11,Amber Perez,Assistant Manager,Debit Card,242.0,Raymond Johnson
